Ds Município;Dose;Contagem de Id Vacinacao
CAIABU;1° Dose;380
ONDA VERDE;1° Dose;383
CAMPOS NOVOS PAULISTA;1° Dose;388
EMILIANÓPOLIS;1° Dose;382
GASTÃO VIDIGAL;1° Dose;394
PARANAPUÃ;1° Dose;405
SANTA ERNESTINA;1° Dose;401
LUPÉRCIO;1° Dose;400
GUZOLÂNDIA;1° Dose;407
OCAUÇU;1° Dose;416
ORINDIÚVA;1° Dose;357
SANTÓPOLIS DO AGUAPEÍ;1° Dose;385
SANTO EXPEDITO;1° Dose;394
PLANALTO;1° Dose;392
ALAMBARI;1° Dose;402
JAMBEIRO;1° Dose;368
CABRÁLIA PAULISTA;1° Dose;410
PONGAÍ;1° Dose;412
NARANDIBA;1° Dose;402
ARAMINA;1° Dose;422
SARUTAIÁ;1° Dose;407
COROADOS;1° Dose;441
ARCO-ÍRIS;1° Dose;339
MAGDA;1° Dose;429
GAVIÃO PEIXOTO;1° Dose;432
IPEÚNA;1° Dose;433
SANTA LÚCIA;1° Dose;466
ITAPURA;1° Dose;429
MONTEIRO LOBATO;1° Dose;432
LUIZIÂNIA;1° Dose;452
MERIDIANO;1° Dose;440
ANHUMAS;1° Dose;438
SANTA MARIA DA SERRA;1° Dose;407
INÚBIA PAULISTA;1° Dose;437
RIBEIRÃO DOS ÍNDIOS;1° Dose;449
IARAS;1° Dose;440
RESTINGA;1° Dose;415
ADOLFO;1° Dose;414
ANHEMBI;1° Dose;466
GLICÉRIO;1° Dose;438
UBIRAJARA;1° Dose;451
FLOREAL;1° Dose;474
RIVERSUL;1° Dose;455
SALTO GRANDE;1° Dose;534
DOBRADA;1° Dose;469
RIBEIRÃO DO SUL;1° Dose;470
BORACÉIA;1° Dose;486
SALMOURÃO;1° Dose;488
NOVA CAMPINA;1° Dose;474
PAULICÉIA;1° Dose;496
ITAOCA;1° Dose;400
ANALÂNDIA;1° Dose;519
ARANDU;1° Dose;512
CORONEL MACEDO;1° Dose;512
ÁLVARES FLORENCE;1° Dose;535
MIRASSOLÂNDIA;1° Dose;491
CAMPINA DO MONTE ALEGRE;1° Dose;536
MONTE CASTELO;1° Dose;513
MURUTINGA DO SUL;1° Dose;498
SÃO PEDRO DO TURVO;1° Dose;546
SÃO JOSÉ DA BELA VISTA;1° Dose;485
CAIUÁ;1° Dose;493
BURITIZAL;1° Dose;511
RIBEIRÃO GRANDE;1° Dose;556
ESTIVA GERBI;1° Dose;524
MENDONÇA;1° Dose;447
AREIÓPOLIS;1° Dose;461
IPIGUÁ;1° Dose;553
ALTO ALEGRE;1° Dose;533
TACIBA;1° Dose;559
GUATAPARÁ;1° Dose;573
PEDRA BELA;1° Dose;592
CLEMENTINA;1° Dose;561
GUARANTÃ;1° Dose;550
PALMARES PAULISTA;1° Dose;558
COLÔMBIA;1° Dose;516
GUAIMBÊ;1° Dose;571
INDIANA;1° Dose;600
ITIRAPUÃ;1° Dose;600
LAGOINHA;1° Dose;553
POPULINA;1° Dose;582
LAVÍNIA;1° Dose;589
PARDINHO;1° Dose;637
VISTA ALEGRE DO ALTO;1° Dose;595
SILVEIRAS;1° Dose;606
TARABAI;1° Dose;588
SANTO ANTÔNIO DO PINHAL;1° Dose;601
INDIAPORÃ;1° Dose;634
ÁGUAS DE SANTA BÁRBARA;1° Dose;617
PIACATU;1° Dose;600
BARBOSA;1° Dose;604
IACRI;1° Dose;612
APARECIDA D'OESTE;1° Dose;600
AMÉRICO DE CAMPOS;1° Dose;632
SANTA CRUZ DA CONCEIÇÃO;1° Dose;620
SANTO ANTÔNIO DO JARDIM;1° Dose;654
ALFREDO MARCONDES;1° Dose;625
RAFARD;1° Dose;628
PIQUEROBI;1° Dose;620
JABORANDI;1° Dose;630
DUMONT;1° Dose;647
TAPIRAÍ;1° Dose;671
NATIVIDADE DA SERRA;1° Dose;626
PARAÍSO;1° Dose;648
SANTO ANTÔNIO DO ARACANGUÁ;1° Dose;658
BRAÚNA;1° Dose;627
ECHAPORÃ;1° Dose;641
SALES;1° Dose;702
RINÓPOLIS;1° Dose;606
QUINTANA;1° Dose;662
TUIUTI;1° Dose;712
TRÊS FRONTEIRAS;1° Dose;703
REGINÓPOLIS;1° Dose;675
SALTINHO;1° Dose;719
PEREIRAS;1° Dose;737
SARAPUÍ;1° Dose;749
EUCLIDES DA CUNHA PAULISTA;1° Dose;693
LINDÓIA;1° Dose;706
QUELUZ;1° Dose;690
CRISTAIS PAULISTA;1° Dose;702
RIOLÂNDIA;1° Dose;721
ÁGUAS DE SÃO PEDRO;1° Dose;698
NOVA EUROPA;1° Dose;722
VARGEM;1° Dose;762
NOVA ALIANÇA;1° Dose;715
ORIENTE;1° Dose;724
IRAPUÃ;1° Dose;696
IPORANGA;1° Dose;573
SANTO ANTÔNIO DA ALEGRIA;1° Dose;744
CATIGUÁ;1° Dose;833
ITOBI;1° Dose;763
IRAPURU;1° Dose;787
ICÉM;1° Dose;740
TAIÚVA;1° Dose;724
CHAVANTES;1° Dose;755
GUAIÇARA;1° Dose;790
HERCULÂNDIA;1° Dose;786
IBIRAREMA;1° Dose;756
FERNANDO PRESTES;1° Dose;797
PIQUETE;1° Dose;766
POLONI;1° Dose;806
SANTA ALBERTINA;1° Dose;780
BOFETE;1° Dose;822
TAIAÇU;1° Dose;782
LUÍS ANTÔNIO;1° Dose;764
NUPORANGA;1° Dose;767
AVANHANDAVA;1° Dose;818
JACI;1° Dose;717
DOURADO;1° Dose;755
SERRA AZUL;1° Dose;744
SUD MENNUCCI;1° Dose;847
GÁLIA;1° Dose;804
MONTE ALEGRE DO SUL;1° Dose;880
MANDURI;1° Dose;911
COSMORAMA;1° Dose;903
AREALVA;1° Dose;905
PEDRO DE TOLEDO;1° Dose;918
IGARATÁ;1° Dose;919
CAFELÂNDIA;1° Dose;1038
GUAREÍ;1° Dose;877
GETULINA;1° Dose;906
RINCÃO;1° Dose;882
ROSEIRA;1° Dose;852
SÃO LOURENÇO DA SERRA;1° Dose;968
TAGUAÍ;1° Dose;935
VALENTIM GENTIL;1° Dose;925
IEPÊ;1° Dose;910
PAULO DE FARIA;1° Dose;865
MACAUBAL;1° Dose;916
ALUMÍNIO;1° Dose;959
BOA ESPERANÇA DO SUL;1° Dose;945
AVAÍ;1° Dose;757
COLINA;1° Dose;882
OURO VERDE;1° Dose;918
ÁGUAS DA PRATA;1° Dose;992
BOCAINA;1° Dose;927
ARIRANHA;1° Dose;926
BÁLSAMO;1° Dose;901
GUARACI;1° Dose;970
SETE BARRAS;1° Dose;1036
ILHA COMPRIDA;1° Dose;1019
PORANGABA;1° Dose;1043
SEVERÍNIA;1° Dose;939
ELIAS FAUSTO;1° Dose;1020
GUARAÇAÍ;1° Dose;980
HOLAMBRA;1° Dose;1017
BILAC;1° Dose;1006
ITAPUÍ;1° Dose;1008
CHARQUEADA;1° Dose;1047
TERRA ROXA;1° Dose;1032
TARUMÃ;1° Dose;1023
MORUNGABA;1° Dose;1050
PRADÓPOLIS;1° Dose;1077
RIBEIRÃO BONITO;1° Dose;1038
BURI;1° Dose;1100
MINEIROS DO TIETÊ;1° Dose;1098
CAJOBI;1° Dose;1036
OUROESTE;1° Dose;1022
CAPELA DO ALTO;1° Dose;1110
ESTRELA D'OESTE;1° Dose;1044
ARAÇARIGUAMA;1° Dose;1089
SALESÓPOLIS;1° Dose;1046
CANANÉIA;1° Dose;1062
SÃO BENTO DO SAPUCAÍ;1° Dose;1080
SÃO LUIZ DO PARAITINGA;1° Dose;1142
IACANGA;1° Dose;1131
IPUÃ;1° Dose;1089
GUAPIARA;1° Dose;1081
PIRAPORA DO BOM JESUS;1° Dose;1061
SÃO SEBASTIÃO DA GRAMA;1° Dose;1094
BANANAL;1° Dose;1128
TORRINHA;1° Dose;1081
RIBEIRÃO BRANCO;1° Dose;1164
CEDRAL;1° Dose;1025
SALES OLIVEIRA;1° Dose;1150
ENGENHEIRO COELHO;1° Dose;1130
IGARAÇU DO TIETÊ;1° Dose;1204
VERA CRUZ;1° Dose;1206
PARAPUÃ;1° Dose;1222
IPAUSSU;1° Dose;1183
ITARIRI;1° Dose;1203
SANTA BRANCA;1° Dose;1226
PINHALZINHO;1° Dose;1230
TAPIRATIBA;1° Dose;1195
PIRANGI;1° Dose;1222
PALMEIRA D'OESTE;1° Dose;1223
BARRA DO TURVO;1° Dose;1097
MARACAÍ;1° Dose;1133
URÂNIA;1° Dose;1138
JACUPIRANGA;1° Dose;1271
PACAEMBU;1° Dose;1349
CESÁRIO LANGE;1° Dose;1267
NEVES PAULISTA;1° Dose;1245
ITIRAPINA;1° Dose;1173
FLÓRIDA PAULISTA;1° Dose;1218
PATROCÍNIO PAULISTA;1° Dose;1222
QUATÁ;1° Dose;1246
PANORAMA;1° Dose;1298
JOANÓPOLIS;1° Dose;1290
BURITAMA;1° Dose;1220
ITATINGA;1° Dose;1352
TABAPUÃ;1° Dose;1251
TABATINGA;1° Dose;1312
UCHOA;1° Dose;1326
POTIM;1° Dose;1083
SÃO SIMÃO;1° Dose;1330
PALESTINA;1° Dose;1309
IBIRÁ;1° Dose;1341
PARAIBUNA;1° Dose;1309
MIRACATU;1° Dose;1377
CARDOSO;1° Dose;1381
PEDREGULHO;1° Dose;1315
ITABERÁ;1° Dose;1415
ITAPORANGA;1° Dose;1385
NAZARÉ PAULISTA;1° Dose;1467
SANTO ANTÔNIO DE POSSE;1° Dose;1332
GENERAL SALGADO;1° Dose;1372
JUQUIÁ;1° Dose;1516
SANTA GERTRUDES;1° Dose;1318
BORBOREMA;1° Dose;1458
NHANDEARA;1° Dose;1441
URUPÊS;1° Dose;1441
PARANAPANEMA;1° Dose;1391
MACATUBA;1° Dose;1421
BOM JESUS DOS PERDÕES;1° Dose;1545
AURIFLAMA;1° Dose;1503
DUARTINA;1° Dose;1465
BERNARDINO DE CAMPOS;1° Dose;1529
BADY BASSITT;1° Dose;1335
ALTINÓPOLIS;1° Dose;1484
VIRADOURO;1° Dose;1615
IPERÓ;1° Dose;1618
ANGATUBA;1° Dose;1591
ÁGUAS DE LINDÓIA;1° Dose;1628
CONCHAS;1° Dose;1621
SANTA ADÉLIA;1° Dose;1574
ITAJOBI;1° Dose;1570
PIRATININGA;1° Dose;1516
REGENTE FEIJÓ;1° Dose;1683
CONCHAL;1° Dose;1673
IRACEMÁPOLIS;1° Dose;1670
SANTA ROSA DE VITERBO;1° Dose;1759
CACONDE;1° Dose;1857
FARTURA;1° Dose;1712
CAJATI;1° Dose;1807
GUAPIAÇU;1° Dose;1703
DIVINOLÂNDIA;1° Dose;1706
MIRANTE DO PARANAPANEMA;1° Dose;1661
ITAÍ;1° Dose;1753
MONTE AZUL PAULISTA;1° Dose;1759
CERQUEIRA CÉSAR;1° Dose;1753
BROTAS;1° Dose;1729
TEODORO SAMPAIO;1° Dose;1763
POTIRENDABA;1° Dose;1838
APIAÍ;1° Dose;1801
CASTILHO;1° Dose;1723
MIGUELÓPOLIS;1° Dose;1841
ROSANA;1° Dose;1833
CUNHA;1° Dose;1945
PINDORAMA;1° Dose;1785
BARRINHA;1° Dose;1897
BASTOS;1° Dose;1889
CORDEIRÓPOLIS;1° Dose;2079
GUARÁ;1° Dose;1859
NOVA GRANADA;1° Dose;1866
IBATÉ;1° Dose;1974
PIEDADE;1° Dose;2231
BIRITIBA MIRIM;1° Dose;2080
LUCÉLIA;1° Dose;1887
CABREÚVA;1° Dose;1952
TAMBAÚ;1° Dose;1983
CRAVINHOS;1° Dose;2054
PIRACAIA;1° Dose;2057
JARINU;1° Dose;2050
PRESIDENTE BERNARDES;1° Dose;2065
SERRANA;1° Dose;1854
PIRAJUÍ;1° Dose;2137
RIO DAS PEDRAS;1° Dose;2136
TAQUARITUBA;1° Dose;2084
PILAR DO SUL;1° Dose;2171
VALPARAÍSO;1° Dose;2047
PIRAPOZINHO;1° Dose;2185
ÁLVARES MACHADO;1° Dose;2235
CERQUILHO;1° Dose;2285
JUQUITIBA;1° Dose;2135
RIO GRANDE DA SERRA;1° Dose;2111
CAJURU;1° Dose;2164
GUARIBA;1° Dose;2188
SANTO ANASTÁCIO;1° Dose;2177
TUPI PAULISTA;1° Dose;2153
JUNQUEIRÓPOLIS;1° Dose;2206
GUARAREMA;1° Dose;2258
PONTAL;1° Dose;2215
BRODOWSKI;1° Dose;2169
MARTINÓPOLIS;1° Dose;2318
DOIS CÓRREGOS;1° Dose;2249
MORRO AGUDO;1° Dose;2184
IGARAPAVA;1° Dose;2284
SÃO MIGUEL ARCANJO;1° Dose;2436
ARAÇOIABA DA SERRA;1° Dose;2517
ITUPEVA;1° Dose;2393
PITANGUEIRAS;1° Dose;2310
AGUAÍ;1° Dose;2368
ORLÂNDIA;1° Dose;2320
SANTA CRUZ DAS PALMEIRAS;1° Dose;2429
POMPÉIA;1° Dose;2465
ILHABELA;1° Dose;2378
PEREIRA BARRETO;1° Dose;2573
MONTE APRAZÍVEL;1° Dose;2303
PALMITAL;1° Dose;2699
LARANJAL PAULISTA;1° Dose;2568
LOUVEIRA;1° Dose;2519
CÂNDIDO MOTA;1° Dose;2659
MIRANDÓPOLIS;1° Dose;2491
CACHOEIRA PAULISTA;1° Dose;2771
IGUAPE;1° Dose;2794
PARIQUERA-AÇU;1° Dose;2560
JARDINÓPOLIS;1° Dose;2680
APARECIDA;1° Dose;2724
ELDORADO;1° Dose;2322
VARGEM GRANDE PAULISTA;1° Dose;2813
RANCHARIA;1° Dose;2920
GUARARAPES;1° Dose;3033
ITARARÉ;1° Dose;3025
TANABI;1° Dose;2886
SÃO MANUEL;1° Dose;3137
SÃO PEDRO;1° Dose;3144
CASA BRANCA;1° Dose;2909
ILHA SOLTEIRA;1° Dose;3071
SERRA NEGRA;1° Dose;3111
PIRAJU;1° Dose;3161
AMÉRICO BRASILIENSE;1° Dose;3000
MONTE MOR;1° Dose;3395
MAIRINQUE;1° Dose;3217
BOITUVA;1° Dose;3174
GUAÍRA;1° Dose;3297
PARAGUAÇU PAULISTA;1° Dose;3260
CAPÃO BONITO;1° Dose;3462
JOSÉ BONIFÁCIO;1° Dose;3193
ITUVERAVA;1° Dose;3110
COSMÓPOLIS;1° Dose;3501
TIETÊ;1° Dose;3315
PROMISSÃO;1° Dose;3337
PEDERNEIRAS;1° Dose;3475
NOVA ODESSA;1° Dose;3527
SANTA RITA DO PASSA QUATRO;1° Dose;3434
BERTIOGA;1° Dose;3288
JAGUARIÚNA;1° Dose;3725
SALTO DE PIRAPORA;1° Dose;3535
PRESIDENTE EPITÁCIO;1° Dose;3600
ARTUR NOGUEIRA;1° Dose;3603
BARIRI;1° Dose;3561
CAJAMAR;1° Dose;3868
PORTO FELIZ;1° Dose;3647
SANTA ISABEL;1° Dose;3723
CAMPOS DO JORDÃO;1° Dose;3632
BARRA BONITA;1° Dose;3808
DESCALVADO;1° Dose;3883
OSVALDO CRUZ;1° Dose;3877
PEDREIRA;1° Dose;3999
CAPIVARI;1° Dose;4021
AGUDOS;1° Dose;3957
SOCORRO;1° Dose;4306
NOVO HORIZONTE;1° Dose;3928
MONGAGUÁ;1° Dose;4591
ITÁPOLIS;1° Dose;4185
BATATAIS;1° Dose;3848
CAMPO LIMPO PAULISTA;1° Dose;4171
TREMEMBÉ;1° Dose;3987
PORTO FERREIRA;1° Dose;4772
ARUJÁ;1° Dose;4647
JANDIRA;1° Dose;4505
GARÇA;1° Dose;4606
SANTA FÉ DO SUL;1° Dose;4616
VÁRZEA PAULISTA;1° Dose;4844
VARGEM GRANDE DO SUL;1° Dose;4684
ESPÍRITO SANTO DO PINHAL;1° Dose;4691
SANTA CRUZ DO RIO PARDO;1° Dose;4847
EMBU-GUAÇU;1° Dose;4719
MONTE ALTO;1° Dose;4823
IBIÚNA;1° Dose;4909
SÃO JOAQUIM DA BARRA;1° Dose;4279
ADAMANTINA;1° Dose;4778
LENÇÓIS PAULISTA;1° Dose;4944
MIRASSOL;1° Dose;5183
PRESIDENTE VENCESLAU;1° Dose;5347
SÃO JOSÉ DO RIO PARDO;1° Dose;5501
VOTORANTIM;1° Dose;5000
IBITINGA;1° Dose;5259
OLÍMPIA;1° Dose;5429
MAIRIPORÃ;1° Dose;5588
VINHEDO;1° Dose;5279
PERUÍBE;1° Dose;5901
ITAPIRA;1° Dose;5518
REGISTRO;1° Dose;5561
SÃO SEBASTIÃO;1° Dose;5692
CRUZEIRO;1° Dose;5826
ANDRADINA;1° Dose;5719
BEBEDOURO;1° Dose;6549
POÁ;1° Dose;5606
TAQUARITINGA;1° Dose;6146
CAÇAPAVA;1° Dose;6263
UBATUBA;1° Dose;6313
JALES;1° Dose;6442
PAULÍNIA;1° Dose;6510
CAIEIRAS;1° Dose;6658
DRACENA;1° Dose;6202
LORENA;1° Dose;6486
MATÃO;1° Dose;6674
SÃO ROQUE;1° Dose;7022
PENÁPOLIS;1° Dose;6792
JABOTICABAL;1° Dose;7046
AMPARO;1° Dose;6910
MOCOCA;1° Dose;7138
ITAPEVA;1° Dose;7505
SANTANA DE PARNAÍBA;1° Dose;7580
SALTO;1° Dose;7075
PIRASSUNUNGA;1° Dose;7821
TUPÃ;1° Dose;8229
FRANCISCO MORATO;1° Dose;8185
FERRAZ DE VASCONCELOS;1° Dose;7776
LEME;1° Dose;8333
CUBATÃO;1° Dose;8971
MOGI MIRIM;1° Dose;8148
ITATIBA;1° Dose;8362
BIRIGUI;1° Dose;9251
AVARÉ;1° Dose;8616
VALINHOS;1° Dose;9207
ITANHAÉM;1° Dose;8360
LINS;1° Dose;8611
ITAPEVI;1° Dose;8996
SERTÃOZINHO;1° Dose;9209
ITAPECERICA DA SERRA;1° Dose;8958
FERNANDÓPOLIS;1° Dose;9539
CARAGUATATUBA;1° Dose;9697
RIBEIRÃO PIRES;1° Dose;9879
ITAQUAQUECETUBA;1° Dose;10081
GUARATINGUETÁ;1° Dose;10188
FRANCO DA ROCHA;1° Dose;10808
EMBU DAS ARTES;1° Dose;10139
TATUÍ;1° Dose;10952
HORTOLÂNDIA;1° Dose;10682
OURINHOS;1° Dose;11709
PINDAMONHANGABA;1° Dose;11022
COTIA;1° Dose;11038
SANTA BÁRBARA D'OESTE;1° Dose;12101
MOGI GUAÇU;1° Dose;11791
VOTUPORANGA;1° Dose;12173
SÃO JOÃO DA BOA VISTA;1° Dose;12028
ARARAS;1° Dose;12870
ASSIS;1° Dose;12633
ITU;1° Dose;13345
JAÚ;1° Dose;13740
ITAPETININGA;1° Dose;14347
ATIBAIA;1° Dose;14639
BARRETOS;1° Dose;14326
BRAGANÇA PAULISTA;1° Dose;15582
SUMARÉ;1° Dose;16728
CATANDUVA;1° Dose;16015
CARAPICUÍBA;1° Dose;18211
AMERICANA;1° Dose;17139
SUZANO;1° Dose;18098
LIMEIRA;1° Dose;21023
GUARUJÁ;1° Dose;21133
INDAIATUBA;1° Dose;19870
JACAREÍ;1° Dose;19919
TABOÃO DA SERRA;1° Dose;20104
BARUERI;1° Dose;19878
BOTUCATU;1° Dose;21189
PRAIA GRANDE;1° Dose;21465
ARAÇATUBA;1° Dose;21369
TAUBATÉ;1° Dose;24460
RIO CLARO;1° Dose;22042
FRANCA;1° Dose;23486
DIADEMA;1° Dose;21878
SÃO VICENTE;1° Dose;25558
MARÍLIA;1° Dose;23626
SÃO CARLOS;1° Dose;25015
MAUÁ;1° Dose;23869
PRESIDENTE PRUDENTE;1° Dose;26116
ARARAQUARA;1° Dose;27808
SÃO CAETANO DO SUL;1° Dose;27577
MOGI DAS CRUZES;1° Dose;31693
JUNDIAÍ;1° Dose;34135
PIRACICABA;1° Dose;34277
OSASCO;1° Dose;45558
SOROCABA;1° Dose;42953
BAURU;1° Dose;43641
SÃO JOSÉ DO RIO PRETO;1° Dose;52936
SÃO JOSÉ DOS CAMPOS;1° Dose;59596
RIBEIRÃO PRETO;1° Dose;64693
SANTOS;1° Dose;66641
SÃO BERNARDO DO CAMPO;1° Dose;68261
SANTO ANDRÉ;1° Dose;71341
GUARULHOS;1° Dose;68489
CAMPINAS;1° Dose;126633
SÃO PAULO;1° Dose;1099433
